en	ja	ko	zh-Hans	zh-Hant	de	es	fr	it	pl	pt	ru	tr
Distress (high)	高確率で動揺付着	높은 확률로 동요 부여	高概率附加动摇	高機率附加動搖	Qual (stark)	Angustia (alta)	Détresse (élevée)	Angoscia (alta)	Udręka (W)	Angústia (G)	Паника (выс.)	Endişe (yüksek)
Charm (low)	低確率で悩殺付着	낮은 확률로 뇌쇄 부여	低概率附加魅惑	低機率附加魅惑	Charme (schwach)	Manipulación (baja)	Charme (faible)	Malia (bassa)	Oczarowanie (N)	Encanto (P)	Очарование (мал.)	Efsun (düşük)
Charm (med)	中確率で悩殺付着	중간 확률로 뇌쇄 부여	中概率附加魅惑	中機率附加魅惑	Charme (mittel)	Manipulación (media)	Charme (moyen)	Malia (media)	Oczarowanie (Ś)	Encanto (M)	Очарование (сред.)	Efsun (orta)
Charm (high)	高確率で悩殺付着	높은 확률로 뇌쇄 부여	高概率附加魅惑	高機率附加魅惑	Charme (stark)	Manipulación (alta)	Charme (élevé)	Malia (alta)	Oczarowanie (W)	Encanto (G)	Очарование (выс.)	Efsun (yüksek)
Rage (low)	低確率でヤケクソ付着	낮은 확률로 자포자기 부여	低概率附加暴怒	低機率附加自暴自棄	Wut (schwach)	Furia (baja)	Rage (faible)	Furia (bassa)	Furia (N)	Fúria (P)	Ярость (мал.)	Öfke (düşük)
Rage (med)	中確率でヤケクソ付着	중간 확률로 자포자기 부여	中概率附加暴怒	中機率附加自暴自棄	Wut (mittel)	Furia (media)	Rage (moyenne)	Furia (media)	Furia (Ś)	Fúria (M)	Ярость (сред.)	Öfke (orta)
Rage (high)	高確率でヤケクソ付着	높은 확률로 자포자기 부여	高概率附加暴怒	高機率附加自暴自棄	Wut (stark)	Furia (alta)	Rage (élevée)	Furia (alta)	Furia (W)	Fúria (G)	Ярость (выс.)	Öfke (yüksek)
Poison (low)	低確率で毒付着	낮은 확률로 독 부여	低概率附加中毒	低機率附加中毒	Gift (schwach)	Veneno (baja)	Poison (faible)	Veleno (basso)	Zatrucie (N)	Veneno (P)	Отравление (мал.)	Zehir (düşük)
Poison (med)	中確率で毒付着	중간 확률로 독 부여	中概率附加中毒	中機率附加中毒	Gift (mittel)	Veneno (media)	Poison (moyen)	Veleno (medio)	Zatrucie (Ś)	Veneno (M)	Отравление (сред.)	Zehir (orta)
Poison (high)	高確率で毒付着	높은 확률로 독 부여	高概率附加中毒	高機率附加中毒	Gift (stark)	Veneno (alta)	Poison (élevé)	Veleno (alto)	Zatrucie (W)	Veneno (G)	Отравление (выс.)	Zehir (yüksek)
All Ailments (low)	稀に全バステ効果	드물게 모든 상태 이상 효과	低概率附加所有异常状态效果	罕見附加全異常狀態效果	Alle Statuseffekte (schwach)	Todos los estados alterados (baja)	Altérations (faibles)	Tutte le alterazioni (bassa)	Wszystkie efekty (N)	Todas as Aflições (P)	Все негат. эффекты (мал.)	Tüm Rahatsızlıklar (düşük)
All Ailments (med)	時々全バステ効果	가끔 모든 상태 이상 효과	中概率附加所有异常状态效果	偶爾附加全異常狀態效果	Alle Statuseffekte (mittel)	Todos los estados alterados (media)	Altérations (moyennes)	Tutte le alterazioni (media)	Wszystkie efekty (Ś)	Todas as Aflições (M)	Все негат. эффекты (сред.)	Tüm Rahatsızlıklar (orta)
All Ailments (high)	頻繁に全バステ効果	빈번하게 모든 상태 이상 효과	高概率附加所有异常状态效果	頻繁附加全異常狀態效果	Alle Statuseffekte (stark)	Todos los estados alterados (alta)	Altérations (élevées)	Tutte le alterazioni (alta)	Wszystkie efekty (W)	Todas as Aflições (G)	Все негат. эффекты (выс.)	Tüm Rahatsızlıklar (yüksek)
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Medicine	傷薬	치료약	伤药	傷藥	Heilmittel	Medicina	Médicament	Medicina	Lekarstwo	Remédio	Лекарство	İlaç
Bead	宝玉	보옥	宝玉	寶玉	Heilperle	Abalorio	Perle	Perlina	Koralik	Conta	Бусина	Boncuk
Bead Chain	宝玉輪	보옥륜	宝玉环	寶玉輪	Perlenkette	Cadena de abalorios	Chaîne de perles	Catena di perline	Łańcuch z korali	Cordão de Conta	Бусы	Boncuk Zinciri
Precious Egg	御卵	금달걀	御卵	靈蛋	Kostbares Ei	Huevo preciado	Œuf précieux	Uovo prezioso	Cenne jajo	Ovo Precioso	Ценное яйцо	Kıymetli Yumurta
Potent Medicine	劇薬	극약	猛药	處方藥	Starkes Heilmittel	Medicina potente	Médicament puissant	Farmaco potente	Silne lekarstwo	Remédio Potente	Мощное лекарство	Etkili İlaç
Medical Powder	メディカルパウダー	메디컬 파우더	医疗药粉	軟膏藥	Heilpulver	Polvo medicinal	Poudre médicinale	Polvere curativa	Leczniczy proszek	Pó Medicinal	Целебный порошок	İyileştirici Toz
Muscle Drink	マッスルドリンコ	머슬 드링크	肌肉饮料	肌肉飲料	Proteinshake	Batido de proteínas	Boisson protéinée	Bevanda energetica	Napój na mięśnie	Bebida Energética	Напиток спортсмена	Güç İçeceği
Odd Morsel	ミステリーフード	미스터리 푸드	神秘食品	神祕食品	Seltsamer Happen	Bocado extraño	Morceau étrange	Strano boccone	Dziwny kęs	Resto de Comida	Странная закуска	Tuhaf Atıştırmalık
Rancid Gravy	スメルグレイビー	스멜 그레이비	香气卤汁	香氣滷汁	Ranzige Sauce	Salsa rancia	Sauce rance	Salsa rancida	Zjełczały sos	Molho Rançoso	Прогорклая подлива	Ekşimiş Salça
Umugi Water	ウムギウォーター	대합 워터	蛤贝水	蛤蠣水	Umugi-Wasser	Agua Umugi	Eau Umugi	Acqua Umugi	Woda umugi	Água de Umugi	Вода Умуги	Umugi Suyu
Bread	パン	빵	面包	麵包	Bread	Bread	Pain	Pane	Pieczywo	Pão	Хлеб	Ekmek
Cutlet Sandwich	かつサンド	돈가스 샌드위치	猪排三明治	炸豬排三明治	Schnitzel-Sandwich	Sándwich de carne	Sandwich au porc	Panino con katsu	Kanapka z kotletem	Sanduba de Costeleta	Сэндвич с отбивной	Külbastı Sandviç
Snuff Soul	スナフソウル	스너프 소울	灵魂鼻烟壶	靈魂鼻煙壺	Seelenschnupftabak	Rapé espiritual	Âme à priser	Polvere d'anima	Tabaka duszy	Rapé de Alma	Нюхательный дух	Koklanabilen Ruh
Chewing Soul	チューインソウル	츄잉 소울	灵魂口香糖	靈魂口香糖	Seelenkau	Chicle espiritual	Âme à mâcher	Anima da masticare	Dusza do żucia	Goma de Alma	Жевательный дух	Çiğnenebilen Ruh
Soma	ソーマ	소마	苏摩	蘇摩	Soma	Soma	Soma	Soma	Soma	Soma	Сома	Soma
SP Drink	SPドリンク	SP 드링크	ＳＰ饮料	ＳＰ飲料	SP-Getränk	Bebida de PE	Boisson de PC	Bevanda SP	Napój PE	Bebida de PE	Напиток ОД	RP İçeceği
Dis-Poison	ディスポイズン	디스 포이즌	解毒剂	解毒藥	Anti-Gift	Antiveneno	Anti-Poison	Cura-veleno	Odtrutka	Des-Veneno	Анти-яд	Zehir Giderici
Dis-Rage	ディスブルト	디스 브루트	解怒剂	解棄劑	Anti-Wut	Antifuria	Anti-Rage	Cura-furia	Zdjęcie furii	Des-Fúria	Анти-ярость	Öfke Giderici
Dis-Charm	ディスチャーム	디스 참	解魅剂	解魅劑	Anti-Charme	Antimanipulación	Anti-Charme	Cura-malia	Zdjęcie oczarowania	Des-Encanto	Анти-очарование	Efsun Giderici
Me Patra Gem	メパトラジェム	메파트라 젬	梅帕特拉宝石	梅帕特拉寶石	Me Patra-Juwel	Gema Me Patra	Gemme Me Patra	Gemma Me Patra	Klejnot Me Patra	Gema de Me Patra	Камень Ме Патра	Me Patra Değerli Taşı
Traesto Gem	トラエストジェム	트라에스트 젬	特拉埃斯特宝石	特拉埃斯特寶石	Traesto-Juwel	Gema Traesto	Gemme Traesto	Gemma Traesto	Klejnot Traesto	Gema de Traesto	Камень Траэсто	Traesto Değerli Taşı
Trafuri Gem	トラフーリジェム	트라프리 젬	特拉芙里宝石	特拉芙里寶石	Trafuri-Juwel	Gema Trafuri	Gemme Trafuri	Gemma Trafuri	Klejnot Trafuri	Gema de Trafuri	Камень Трафури	Trafuri Değerli Taşı
Agilao Gem	アギラオジェム	아기라오 젬	亚基拉欧宝石	亞基拉歐寶石	Agilao-Juwel	Gema Agilao	Gemme Agilao	Gemma Agilao	Klejnot Agilao	Gema de Agilao	Камень Агилао	Agilao Değerli Taşı
Maragi Gem	マハラギジェム	마하라기 젬	玛哈拉基宝石	瑪哈拉基寶石	Maragi-Juwel	Gema Maragi	Gemme Maragi	Gemma Maragi	Klejnot Maragi	Gema de Maragi	Камень Мараги	Maragi Değerli Taşı
Bufula Gem	ブフーラジェム	부흐라 젬	布芙拉宝石	布芙拉寶石	Bufula-Juwel	Gema Bufula	Gemme Bufula	Gemma Bufula	Klejnot Bufula	Gema de Bufula	Камень Буфула	Bufula Değerli Taşı
Mabufu Gem	マハブフジェム	마하부흐 젬	玛哈布芙宝石	瑪哈布芙寶石	Mabufu-Juwel	Gema Mabufu	Gemme Mabufu	Gemma Mabufu	Klejnot Mabufu	Gema de Mabufu	Камень Мабуфу	Mabufu Değerli Taşı
Zionga Gem	ジオンガジェム	지온가 젬	吉欧加宝石	吉歐加寶石	Zionga-Juwel	Gema Zionga	Gemme Zionga	Gemma Zionga	Klejnot Zionga	Gema de Zionga	Камень Зионга	Zionga Değerli Taşı
Mazio Gem	マハジオジェム	마하지오 젬	玛哈吉欧宝石	瑪哈吉歐寶石	Mazio-Juwel	Gema Mazio	Gemme Mazio	Gemma Mazio	Klejnot Mazio	Gema de Mazio	Камень Мазио	Mazio Değerli Taşı
Garula Gem	ガルーラジェム	갈라 젬	加尔拉宝石	加爾拉寶石	Garula-Juwel	Gema Garula	Gemme Garula	Gemma Garula	Klejnot Garula	Gema de Garula	Камень Гарула	Garula Değerli Taşı
Magaru Gem	マハガルジェム	마하갈 젬	玛哈加尔宝石	瑪哈加爾寶石	Magaru-Juwel	Gema Magaru	Gemme Magaru	Gemma Magaru	Klejnot Magaru	Gema de Magaru	Камень Магару	Magaru Değerli Taşı
Megido Gem	メギドジェム	메기도 젬	米吉多宝石	米吉多寶石	Megido-Juwel	Gema Megido	Gemme Megido	Gemma Megido	Klejnot Megido	Gema de Megido	Камень Мегидо	Megido Değerli Taşı
Megidolaon Gem	メギドラオンジェム	메기도라온 젬	米吉多拉翁宝石	米吉多拉翁寶石	Megidolaon-Juwel	Gema Megidolaon	Gemme Megidolaon	Gemma Megidolaon	Klejnot Megidolaon	Gema de Megidolaon	Камень Мегидолаон	Megidolaon Değerli Taşı
Purifying Rice	せがき米	공양미	施饿鬼米	施餓鬼米	Reinigender Reis	Arroz purificador	Riz purificateur	Riso purificante	Oczyszczający ryż	Arroz Purificador	Очищающий рис	Arındırıcı Pirinç
Curse Paper	呪殺ペーパー	주살 페이퍼	咒杀纸	咒殺紙	Fluchpapier	Papel maldito	Papier maudit	Carta maledetta	Kartka z klątwą	Papel de Maldição	Бумага с проклятием	Lanet Kağıdı
Flame Magatama	猛火の勾玉	맹화의 곡옥	猛火勾玉	猛火勾玉	Flammen-Magatama	Magatama de llama	Magatama ardent	Magatama delle fiamme	Magatama płomienia	Magatama de Chama	Пламенная магатама	Alev Magataması
Frigid Magatama	極寒の勾玉	극한의 곡옥	极寒勾玉	極寒勾玉	Eisiges Magatama	Magatama gélida	Magatama glacé	Magatama del gelo	Magatama chłodu	Magatama Gélido	Морозная магатама	Soğukluk Magataması
Shock Magatama	万雷の勾玉	만뢰의 곡옥	万雷勾玉	萬雷勾玉	Schock-Magatama	Magatama paralizante	Magatama électrifié	Magatama del fulmine	Magatama wstrząsu	Magatama de Choque	Искрящаяся магатама	Şok Magataması
Gale Magatama	暴風の勾玉	폭풍의 곡옥	暴风勾玉	暴風勾玉	Gewitter-Magatama	Magatama de vendaval	Magatama tempétueux	Magatama del vento	Magatama podmuchu	Magatama de Ventania	Ураганная магатама	Kasırga Magataması
Homunculus	ホムンクルス	호문쿨루스	人造人	人造人	Homunkulus	Homúnculo	Homuncule	Homunculus	Homunkulus	Homúnculo	Гомункул	Homunculus
Plume of Gold	黄金の羽根	황금의 깃털	黄金羽翼	黃金羽翼	Goldfeder	Pluma de oro	Plume d'or	Piuma d'oro	Pióro złota	Pluma de Ouro	Золотой плюмаж	Altın Tüy
Life Stone	魔石	마석	魔石	魔石	Lebensstein	Piedra vital	Pierre de vie	Pietra vitale	Kamień życia	Pedra Vital	Камень жизни	Can Taşı
Mega Kudzu	パワフル葛根	파워풀 칡뿌리	强力葛根	渾身是勁葛根	Mega-Kudzu	Mega Kudzu	Méga Kudzu	Mega kudzu	Mega kudzu	Megakudzu	Мегакудзу	Mega Kudzu
Value Medicine	お徳用傷薬セット	치료약 세트	超值伤药组合	超值傷藥組合	Starkes Heilmittel	Medicina cara	Médicament de valeur	Medicina pregiata	Wartościowe lekarstwo	Remédio em Conta	Дешевое лекарство	Değer İlacı
First Aid Kit M	救急セットM	구급 세트 M	急救组合Ｍ	急救組合包Ｍ	Erste-Hilfeset M	Botiquín M	Trousse de soins M	Kit pronto soccorso M	Apteczka M	Primeiros Socorros M	Аптечка М	İlk Yardım Çantası M
Soul Drop	ソウルドロップ	소울 드롭	灵魂糖果	靈魂糖果	Seelentropfen	Gota espiritual	Goutte d'âme	Goccia dell'anima	Kropla duszy	Gota de Alma	Капля души	Ruh Damlası
Kouga Gem	コウガジェム	코우가 젬	克加宝石	克加寶石	Kouga-Juwel	Gema Kouga	Gemme Kouga	Gemma Kouga	Klejnot Kouga	Gema de Kouga	Камень Куга	Kouga Değerli Taşı
Makouha Gem	マハコウハジェム	마하코우하 젬	玛哈克哈宝石	瑪哈克哈寶石	Makouha-Juwel	Gema Makouha	Gemme Makouha	Gemma Makohua	Klejnot Makouha	Gema de Makouha	Камень Макуха	Makouha Değerli Taşı
Eiga Gem	エイガジェム	에이가 젬	耶加宝石	耶加寶石	Eiga-Juwel	Gema Eiga	Gemme Eiga	Gemma Eiga	Klejnot Eiga	Gema de Eiga	Камень Эйга	Eiga Değerli Taşı
Maeiha Gem	マハエイハジェム	마하에이하 젬	玛哈耶哈宝石	瑪哈耶哈寶石	Maeiha-Juwel	Gema Maeiha	Gemme Maeiha	Gemma Maeiha	Klejnot Maeiha	Gema de Maeiha	Камень Маэйха	Maeiha Değerli Taşı
Holy Magatama	聖典の勾玉	성전의 곡옥	圣典勾玉	聖典勾玉	Heiliges Magatama	Magatama sagrado	Magatama sacré	Magatama sacro	Święta magatama	Magatama Sagrada	Освященная магатама	Kutsal Magatama
Malice Magatama	怨念の勾玉	원한의 곡옥	怨念勾玉	怨念勾玉	Bosheit-Magatama	Magatama de malicia	Magatama malicieux	Magatama dell'astio	Magatama złośliwości	Magatama Malévola	Зловещая магатама	Kötülük Magataması
Dis-Distress	ディスフィジティ	디스 피지티	解躁剂	解慌劑	Anti-Qual	Quitaangustias	Anti-Détresse	Cura-angoscia	Zdjęcie udręki	Des-Angústia	Анти-паника	Endişe Giderici
Dis-Confuse	ディスパニック	디스 패닉	解惊剂	解亂劑	Anti-Verwirrung	Quitaconfusión	Anti-Confusion	Cura-confusione	Zdjęcie dezorientacji	Des-Confusão	Анти-смятение	Kafa Karışıklığı Giderici
Dis-Fear	ディスホーラ	디스 호러	解惧剂	解恐劑	Anti-Furcht	Quitamiedo	Anti-peur	Cura-paura	Zdjęcie strachu	Des-Medo	Анти-страх	Korku Giderici
Amrita Gem	アムリタジェム	암리타 젬	甘露宝石	甘露寶石	Amrita-Juwel	Gema de Amrita	Gemme Amrita	Gemma Amrita	Klejnot Amrita	Gema de Amrita	Камень Амрита	Amrita Değerli Taşı
Defrost Powder	解氷パウダー	해빙 파우더	化冰干粉	解凍藥	Entfrostungspulver	Polvo descongelante	Poudre de dégel	Polvere scongelante	Proszek odmrażający	Pó Descongelante	Порошок-оттаиватель	Ayaz Dindirici Toz
Antistatic Paper	しびれとり紙	마비 제거지	除麻纸	除麻紙	Antistase-Papier	Papel antiestático	Feuille antistatique	Carta antistatica	Papier antystatyczny	Papel Antiestática	Салфетки-антистатик	Statik Elektrik Önleyici Kağıt
Smelling Salts	気づけ香	정신 번쩍 향	提神香	醒神香	Geruchsalz	Sales aromáticas	Sels	Sali profumati	Sole trzeźwiące	Sais Fedidos	Нашатырь	Uyandırma Tuzu
Weird Takoyaki	謎のたこ焼き	수수께끼의 타코야키	神秘的章鱼烧	神祕章魚燒	Seltsames Takoyaki	Takoyaki raro	Takoyaki bizarre	Takoyaki bizzarro	Dziwne takoyaki	Takoyaki Estranho	Странный такояки	Tuhaf Takoyaki
HP Drink	HPドリンク	HP 드링크	ＨＰ饮料	ＨＰ飲料	TP-Getränk	Bebida de PS	Boisson de PV	Bevanda HP	Napój PŻ	Bebida de PV	Напиток ОЗ	SP İçeceği
Single-target Dekunda	単体デクンダ	하나에 데쿤다	单体迪坤达	單體迪坤達	Einzelziel-Dekunda	Dekunda de objetivo único	Dekunda à cible unique	Dekunda bersaglio singolo	Dekunda (pojedynczy cel)	Dekunda Singular	Декунда (одна цель)	Tek Hedefli Dekunda
単体HP150回復	単体HP150回復	하나의 HP 150 회복	单体恢复１５０点ＨＰ	單體恢復ＨＰ１５０	単体HP150回復	単体HP150回復	単体HP150回復	単体HP150回復	単体HP150回復	単体HP150回復	単体HP150回復	単体HP150回復
全体HP150回復	全体HP150回復	전체의 HP 150 회복	全体恢复１５０点ＨＰ	全員恢復ＨＰ１５０	全体HP150回復	全体HP150回復	全体HP150回復	全体HP150回復	全体HP150回復	全体HP150回復	全体HP150回復	全体HP150回復
単体HP200回復	単体HP200回復	하나의 HP 200 회복	单体恢复２００点ＨＰ	單體恢復ＨＰ２００	単体HP200回復	単体HP200回復	単体HP200回復	単体HP200回復	単体HP200回復	単体HP200回復	単体HP200回復	単体HP200回復
全体HP200回復	全体HP200回復	전체의 HP 200 회복	全体恢复２００点ＨＰ	全員恢復ＨＰ２００	全体HP200回復	全体HP200回復	全体HP200回復	全体HP200回復	全体HP200回復	全体HP200回復	全体HP200回復	全体HP200回復
全体SP10回復	全体SP10回復	전체의 SP 10 회복	全体恢复１０点ＳＰ	全員恢復ＳＰ１０	全体SP10回復	全体SP10回復	全体SP10回復	全体SP10回復	全体SP10回復	全体SP10回復	全体SP10回復	全体SP10回復
Soul Spinach	ほうれんソウル	시금치 소울	灵魂菠菜	靈魂菠菜	Spinat der Seele	Espinalmas	Épinâme	Spinaci spirituali	Szpinak duszy	Espinafre d'Alma	Зелень души	Ruh Ispanağı
Leafy Soul Spinach	大葉ほうれんソウル	큰 잎 시금치 소울	大叶灵魂菠菜	寬葉靈魂菠菜	Blattspinat der Seele	Espinalmas frondosas	Épinâme en branches	Spinaci spirituali verdi	Liściasty szpinak duszy	Espinafre d'Alma Farto	Пышная зелень души	Yapraklı Ruh Ispanağı
Golden Tomato	黄金トマト	황금 토마토	黄金番茄	黃金番茄	Goldene Tomate	Tomate dorado	Tomate dorée	Pomodoro giallo	Złoty pomidor	Tomate Dourado	Золотой помидор	Sarı Domates
Big Golden Tomato	特大黄金トマト	특대 황금 토마토	特大黄金番茄	特大黃金番茄	Große goldene Tomate	Tomate grande dorado	Grosse tomate dorée	Pomodoro giallo grande	Duży złoty pomidor	Tomatão Dourado	Золотой томат	Büyük Sarı Domates
Tiny Golden Tomato	小金トマト	소금 토마토	小金番茄	小金番茄	Kleine goldene Tomate	Tomate pequeño dorado	Petite tomate dorée	Pomodoro giallo piccolo	Maleńki złoty pomidor	Tomatinho Dourado	Золотая помидорка	Küçük Sarı Domates
Golden Tomato EX	黄金プチトマト	황금 방울토마토	黄金小番茄	黃金小番茄	Goldene Tomate EX	Tomate dorado EX	Tomate dorée EX	Pomodoro giallo EX	Złoty pomidor EX	Tomate Dourado EX	Золотой помидор+	Sarı Domates EKS.
Platinum Tomato	メガ盛り黄金トマト	초거대 황금 토마토	超大份黄金番茄	超大份黃金番茄	Platintomate	Tomate de platino	Tomate platine	Pomodoro platino	Platynowy pomidor	Tomate de Platina	Платиновый томат	Platin Domates
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
