en	ja	ko	zh-Hans	zh-Hant	de	es	fr	it	pl	pt	ru	tr
Preservation Conch	維持神の法螺貝	유지신의 소라고둥	维持神的法螺	維持神的法螺貝	Alte Muschel	Concha de conservación	Conque de préservation	Conchiglia della conservazione	Muszla zachowania	Concha da Preservação	Раковина сохранности	Koruyucu Deniz Kabuğu
Emperor's Sake Cup	新皇の盃	신황의 술잔	新皇的酒杯	新皇之盃	Herrschersakepokal	Copa de sake del emperador	Coupe à saké impériale	Coppa da sake dell'imperatore	Naczynie na sake cesarza	Copo do Imperador	Императорский сосуд для саке	İmparatorun Sake Fincanı
Prayer Angel Garland	祈天使の花冠	기도천사의 화관	祈祷天使的花冠	祈天使的花冠	Gebetsengelskranz	Guirnalda del ángel del rezo	Feston d'ange prieur	Ghirlanda della preghiera	Girlanda anioła modlitwy	Grinalda do Arcanjo	Молитвенный венок ангела	Duacı Melek Çelengi
Lord of Flies Wings	蠅王の羽	파리왕의 날개	苍蝇王的翅膀	蠅王之翅	Flügel des Herrn der Fliegen	Alas del señor de las moscas	Ailes roi des mouches	Ali del signore delle mosche	Skrzydła władcy much	Asas do Sr. das Moscas	Крылья Повелителя мух	Sinekler Tanrısının Kanatları
Destroyer's Drums	破壊神の太鼓	파괴신의 태고	破坏神的太鼓	破壞神的太鼓	Zerstörertrommel	Tambores de la destrucción	Tambour du destructeur	Tamburi del distruttore	Bębny niszczyciela	Damrus do Destruidor	Барабаны разрушителя	Yok Edicinin Davulları
Black Pillar Shard	黒石柱の欠片	검은 돌기둥 파편	黑石柱的碎片	黑石柱的碎片	Schwarzsäulensplitter	Fragmento de pilar negro	Fragment pilier noir	Frammento di pilastro nero	Odłamek czarnego filaru	Lasca do Pilar Negro	Осколок черного столпа	Siyah Sütun Parçacığı
Carnage King's Gear	修羅王の法具	수라왕의 법구	修罗王的法器	修羅王的法器	Metzelkönigs Montur	Equipamiento del rey carnicero	Attirail roi du carnage	Attrezzatura del re carnefice	Sprzęt króla rzezi	Arma do Rei da Chacina	Снаряжение кровавого короля	Katliam Kralının Teçhizatı
Bull Warrior Horns	牛兵王の双角	우병왕의 쌍뿔	牛兵王的双角	牛兵王的雙角	Bullenkriegerhörner	Cuernos del toro de la guerra	Cornes guerrier taurin	Corna del toro	Rogi byczego wojownika	Chifres do Touro Bélico	Рога бычьего воина	Boğa Savaşçının Boynuzları
Contract Angel Wing	契約天使の銀翼	계약천사의 은날개	契约天使的银翼	契約天使的銀翼	Hochengelschwingen	Ala de ángel bajo contrato	Aile d'ange du contrat	Ala dell'angelo	Skrzydło tymczasowego anioła	Asa do Anjo Escriba	Крыло глашатая Бога	Sözleşme Meleği Kanadı
Fallen Angel Wing	堕天使の折翼	타천사의 꺾인 날개	堕天使的断翼	墮天使的折翼	Teufelsschwingen	Ala de ángel caído	Aile d'ange déchu	Ala dell'angelo caduto	Skrzydło upadłego anioła	Asa do Anjo Caído	Крыло падшего ангела	Düşmüş Melek Kanadı
Savior's Augite	救世主の輝石	구세주의 휘석	救世主的辉石	救世主的輝石	Erlösers Augit	Augita del salvador	Augite du sauveur	Augite del salvatore	Augit zbawcy	Augita do Salvador	Светило Спасителя	Kurtarıcının Ojiti
Susano-o's Cloth	須佐之男の荒布	스사노오의 거친 천	须佐之男的粗布	須佐之男的粗布	Susano-os Kleidung	Tela de Susanoo	Tissu de Susano-o	Tessuto di Susano-o	Tkanina Susano-o	Tecido de Susano-o	Полог Сусаноо	Susano-o'nun Kumaşı
Clay God Fragment	土偶神の破片	토우신의 파편	土偶神的碎片	土偶神的碎片	Lehmgottfragment	Fragmento del dios de barro	Fragment dieu d'argile	Frammento del re di creta	Fragment boga gliny	Caco do Deus do Barro	Частица глиняного бога	Kil Sütun Parçası
Wisdom King's Locks	明王の逆髪	명왕의 두발	明王的逆发	明王的逆髮	Weisheitskönigs Locken	Rizos del rey sabio	Verrous roi de sagesse	Ciocche del re della saggezza	Włosy króla wiedzy	Madeixas do Rei Sábio	Пряди мудрого короля	Bilgelik Kralının Bukleleri
Soul Sea Driblet	心海の雫	심해의 물방울	心海的水滴	心海之滴	Seelenseeträne	Adarme del mar de las almas	Écume de mer d'âmes	Gocciolina del mare dell'anima	Kropla morza duszy	Pingo do Mar de Almas	Росинка моря душ	Küçük Ruh Denizi Damlacığı
Soul Sea Droplet	心海の大きな雫	심해의 큰 물방울	心海的大水滴	大心海之滴	Seelenseetröpfchen	Gotita del mar de las almas	Gouttelette mer d'âmes	Goccina del mare dell'anima	Kropelka morza duszy	Gotinha do Mar de Almas	Капелька моря душ	Ruh Denizi Damlacığı
Soul Sea Drop	心海の煌めく雫	심해의 빛나는 물방울	心海的闪耀水滴	輝煌心海之滴	Seelenseetropfen	Gota del mar de las almas	Goutte de mer d'âmes	Goccia del mare dell'anima	Kropla morza duszy	Gota do Mar de Almas	Капля моря душ	Ruh Denizi Damlası
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用		未使用	未使用	未使用	未使用	未使用
